name,category,subcategory,city,neighborhood,address,lat,lng,phone,website,rating,total_reviews,has_website,deep_score,priority,types,corporate_score,_tier
Rebechu Nails Designer,Uñas/Nails,Salon Uñas,Asunción,,"Juan de Ayolas, Asunción 110710, Paraguay",-25.3299209,-57.60623709999999,0991 594455,https://www.instagram.com/rebechu.nails.py/,5.0,31,True,70,A,beauty_salon|establishment|point_of_interest,35,C
Raquel Díaz Academia (RD Makeup),Gimnasio/Fitness,General,Asunción,,"Mariscal López & Valdez Verón San Lorenzo, Asunción 7600, Paraguay",-25.2979973,-57.57038119999999,0984 120540,,3.5,8,False,73,A,establishment|point_of_interest,30,C
Clínica Meza,Otros,General,Luque,,"0000, Luque 0000, Paraguay",-25.2661527,-57.5081642,0981 667971,,4.2,5,False,67,B,establishment|health|point_of_interest,30,C
Larra BarberShop,Barberia,General,Asunción,,"PCH7+RXJ, Presbitero Felipe Santiago León, Asunción 001534, Paraguay",-25.2704023,-57.58511739999999,0991 982341,https://www.facebook.com/titolarraok,4.2,15,True,67,B,establishment|hair_care|health|point_of_interest,30,C
Marta Rivas-Hair Spa,Peluqueria,Spa,Asunción,,"Capitan Felipe Allen Gomez 778 entre, 25 de Mayo y, Asunción 001229, Paraguay",-25.3000717,-57.6007776,0981 994110,,4.4,7,False,74,A,beauty_salon|establishment|health|point_of_interest,30,C
Enrique Barbershop,Barberia,General,Luque,,"110920, Luque 110919, Paraguay",-25.2569371,-57.4895029,0991 605881,,4.4,7,False,72,A,establishment|hair_care|health|point_of_interest,30,C
Millennials Haus,Otros,General,Luque,,"PFMR+X76, Agripina Burgos, Luque 110934, Paraguay",-25.2650814,-57.5093708,0992 809100,http://millennialshaus.com/,4.0,1,True,32,C,establishment|health|point_of_interest,30,C
"Essenza cirugia, medicina estética y odontologica",Otros,General,Asunción,,"Cerro Cora 3948 & Radio Operadores del Chaco, Cerro Corá 3948, Asunción 1594, Paraguay",-25.3021313,-57.5972728,0986 318186,,4.3,6,False,67,B,establishment|health|point_of_interest,30,C
Skin Clinic,Otros,General,Asunción,,"Austria 2371, Asunción 001409, Paraguay",-25.2900439,-57.5635636,0972 504405,,4.1,7,False,67,B,doctor|establishment|health|point_of_interest,30,C
Orabella,Peluqueria,General,Asunción,,"MacArthur casi, Dr. Toribio Pacheco, Asunción 001413, Paraguay",-25.2964165,-57.58933829999999,0971 927979,,3.6,68,False,85,A,establishment|hair_care|point_of_interest,30,C
Joseph Laurelty,Salon de Belleza,General,Luque,,"PF6X+4RP, Cap. Andres Insfran, Luque 110947, Paraguay",-25.2896604,-57.5004207,0981 751764,,4.7,42,False,87,A,beauty_salon|establishment|point_of_interest,30,C
spa andrea,Spa/Wellness,Spa,Luque,,"Cap. Andres Insfran, Luque 2060, Paraguay",-25.2762877,-57.4967158,0971 755251,https://www.instagram.com/spaandrea_08,0.0,0,True,50,B,establishment|point_of_interest|spa,30,C
Wanda Boutique,Otros,General,Asunción,,"M9FC+9X9, Av. José Felix Bogado, Asunción 001302, Paraguay",-25.3265765,-57.62750939999999,0306 198,,4.5,46,False,80,A,clothing_store|establishment|point_of_interest|store,30,C
Balvi depilaciones,Depilacion,General,Asunción,,"PCGP+GFG, Dr. Gerónimo Zubizarreta, Asunción 001526, Paraguay",-25.2736861,-57.56378350000001,(021) 662 870,,4.6,44,False,80,A,beauty_salon|establishment|hair_care|point_of_interest,30,C
Cool Siluet Universe (Nazareth),Spa/Wellness,General,Asunción,,"Dr. Osvaldo Chavez 1763, Asunción 001422, Paraguay",-25.3125601,-57.5933545,0984 396990,,0.0,0,False,60,B,establishment|point_of_interest|spa,30,C
Masajes Asuncion,Spa/Wellness,General,Asunción,,"Santisimo Sacramento casi, Asunción 001519, Paraguay",-25.2549546,-57.5762453,0986 855888,,0.0,0,False,60,B,establishment|point_of_interest,30,C
Kryolan Paraguay,Otros,General,Asunción,,"PC89+8MR, Cabo Primero Feliciano Marecos, Asunción 001530, Paraguay",-25.2841264,-57.5808521,(021) 604 595,,4.6,32,False,80,A,establishment|point_of_interest|store,30,C
JASI SPA MASAJE PY,Spa/Wellness,Spa,Luque,,"Dora Gomez Bueno de Acuña, Luque 110910, Paraguay",-25.2674277,-57.4826205,0994 468578,,0.0,0,False,60,B,establishment|point_of_interest|spa,30,C
Metxmorfosis,Otros,General,Asunción,,"Cruz Del Chaco, Asunción 001412, Paraguay",-25.2956503,-57.5794876,0971 304790,,4.6,33,False,80,A,establishment|point_of_interest,30,C
LUAN · Centro de Belleza,Salon de Belleza,General,Asunción,,"Cecilio da Silva Lovera, Asunción 001527, Paraguay",-25.2776502,-57.56652090000001,0981 825205,https://www.facebook.com/Centro-de-Belleza-Luan-205869782934310/,4.7,40,True,77,A,beauty_salon|establishment|point_of_interest,30,C
Clinica Joayhu,Otros,General,Asunción,,"Capitán Emeterio Miranda 302, Olegario Víctor Andrade Esquina, Asunción 1849, Paraguay",-25.2984112,-57.5652249,0981 950738,http://www.clinicajoayhu.com/,4.4,25,True,47,C,establishment|health|point_of_interest,30,C
Beauty Express,Salon de Belleza,General,Asunción,,"MCXP+247, Ave. Dr. Guido Boggiani - Ciclovia, Asunción 001416, Paraguay",-25.3024518,-57.5647163,0992 207690,,4.6,35,False,87,A,beauty_salon|establishment|point_of_interest,30,C
DermaStore,Otros,General,Asunción,,"Av. Mariscal Lopez, Villamorra Shopping, San Roque Gonzalez de Santacruz esq, Asunción 001412, Paraguay",-25.294263,-57.58073219999999,0993 575140,http://perfumeslujosos.com/,4.7,45,True,50,B,establishment|point_of_interest|store,30,C
EL RINCON Cejas & mas,Pestañas/Cejas,General,Asunción,,"Narciso R. Colmán, Asunción 001527, Paraguay",-25.2788099,-57.5698866,0986 184890,,4.7,46,False,80,A,beauty_salon|establishment|hair_care|point_of_interest|store,30,C
Espaçolaser Depilación,Spa/Wellness,Spa,Asunción,,"Del Maestro, &, Asunción 001411, Paraguay",-25.2916537,-57.5783624,0991 856305,,3.9,28,False,83,A,beauty_salon|establishment|hair_care|point_of_interest|store,30,C
TATUAJES Y PERFORACIONES EN LUQUE. Oscar Godoy,Tatuajes/Piercing,General,Luque,,"QG7C+29, Luque 110904, Paraguay",-25.2374375,-57.4790625,0981 456517,,4.6,46,False,80,A,establishment|point_of_interest,30,C
Clínica Láser Corpsnatura,Otros,General,Asunción,,"Alfredo Seiferheld 4869 entre, Padre Buenaventura Suárez y, Asunción 001421, Paraguay",-25.304923,-57.58971629999999,0994 286257,,4.1,24,False,77,A,establishment|health|hospital|point_of_interest,30,C
Ani Coiffure,Peluqueria,General,Asunción,,"Asunción 001520, Paraguay",-25.2731334,-57.5660158,0981 223787,https://instagram.com/anicoiffure?igshid=ZWQyN2ExYTkwZQ==,4.5,35,True,77,A,establishment|hair_care|point_of_interest,30,C
Elena Benítez Belleza Integral,Peluqueria,General,Luque,,"c/ Sp Luqueño, Moises Bertoni, Luque 110930, Paraguay",-25.2729522,-57.4883619,0991 743889,http://elenabenitez.com/,5.0,1,True,42,C,establishment|hair_care|point_of_interest,25,C
Dr Wilson Larroza,Otros,General,Asunción,,"Dr. José Gómez Brizuela 1436, Asunción 001521, Paraguay",-25.2710099,-57.5472376,0992 469789,https://drwilsonlarroza.com/,5.0,7,True,40,C,establishment|point_of_interest,25,C
Liz beauty - JBarber,Barberia,General,Luque,,"11, Luque 0105, Paraguay",-25.2616848,-57.47899029999999,0974 341226,https://linktr.ee/Jbrun0,5.0,1,True,40,C,establishment|hair_care|point_of_interest,25,C
Dermo Diseño,Salon de Belleza,General,Asunción,,"M9XR+896, Asunción 001228, Paraguay",-25.3017131,-57.6091077,0971 929800,http://www.facebook.com/dermodisenopy,5.0,13,True,72,A,beauty_salon|establishment|point_of_interest,25,C
Eye Beauty Paraguay,Salon de Belleza,General,Asunción,,"Alferez Silva 1846, Asunción 001009, Paraguay",-25.285032,-57.65369,0981 732196,https://www.instagram.com/eyebeautyparaguay/,4.8,11,True,72,A,beauty_salon|establishment|point_of_interest,25,C
Asociación Paraguaya de Medicina Estética,Otros,General,Asunción,,"Quinta Juana Paula Carrillo, Santisimo Sacramento 3071, Asunción 1713, Paraguay",-25.2553288,-57.5772569,0521 284 656,https://asomedes.com/,5.0,1,True,35,C,establishment|point_of_interest,25,C
Waranifit,Otros,General,Asunción,,"Mayas, Asunción 001233, Paraguay",-25.3132428,-57.6048338,0983 337633,https://www.waranifit.com.py/,5.0,5,True,40,C,establishment|point_of_interest,25,C
Studio10py - Piercing & Body Art,Tatuajes/Piercing,Piercing Studio,Asunción,,"José Luis Appleyard y, Asunción 001507, Paraguay",-25.238842,-57.5449521,0984 246280,https://fiweex.com/links/Studio10py,5.0,1,True,35,C,establishment|point_of_interest,25,C
Freya • Nails and Relax by Lore,Uñas/Nails,Salon Uñas,Asunción,,"PCP7+Q4W, Asunción 001532, Paraguay",-25.2628329,-57.58742789999999,0972 624604,https://wa.link/bw3c6g,4.9,13,True,45,C,beauty_salon|establishment|point_of_interest,25,C
Studio Bronze Paraguay,Salon de Belleza,General,Asunción,,"Concepción Yegros de Prieto 381 esquina, Asunción 001304, Paraguay",-25.3361973,-57.6355722,0985 448457,http://www.studiobronze.com.py/,5.0,4,True,42,C,beauty_salon|establishment|point_of_interest,25,C
Ana Lucia Beauty salón,Salon de Belleza,General,Luque,,"Fulgencio Yegros y, Luque 110921, Paraguay",-25.2642915,-57.4901718,0986 288275,https://analucia.site.agendit.com.py/,5.0,2,True,42,C,beauty_salon|establishment|point_of_interest,25,C
Studio Magno Hairstylist,Peluqueria,General,Asunción,,"Dr. Facundo Machaín, Asunción 0000, Paraguay",-25.3079168,-57.5783669,0974 882615,,5.0,3,False,72,A,beauty_salon|establishment|point_of_interest,25,C
Salón de belleza RUMI PANIAGUA,Salon de Belleza,General,Asunción,,"📍Teniente Héctor Vera 1651, Asunción 001409, Paraguay",-25.2886605,-57.5722741,0971 644723,,5.0,3,False,72,A,beauty_salon|establishment|point_of_interest,25,C
Isa nails Studio py,Uñas/Nails,Salon Uñas,Asunción,,"Luís Alberto de Herrera, Asunción 001226, Paraguay",-25.2976984,-57.6140008,0982 298145,https://instagram.com/isa.nails_py?igshid=OGQ5ZDc2ODk2ZA%3D%3D&utm_source=qr,5.0,23,True,70,A,beauty_salon|establishment|point_of_interest,25,C
Guaraní ink,Otros,General,Asunción,,"Igualdad casi, Asunción 1113, Paraguay",-25.309046,-57.61371940000001,0976 382555,,5.0,7,False,70,A,establishment|point_of_interest|store,25,C
Stefania Nails,Uñas/Nails,Salon Uñas,Luque,,"Emiliano R. Fernández, Luque 110934, Paraguay",-25.2677052,-57.512444,0972 144918,https://www.facebook.com/Stefania-Nails-2080894365517056/,5.0,21,True,70,A,beauty_salon|establishment|point_of_interest,25,C
Al filo del hilo,Otros,General,Luque,,"Iturbe 259, Luque 2060, Paraguay",-25.266602,-57.4889699,0981 545132,,4.9,7,False,70,A,establishment|point_of_interest,25,C
Adela Centro de Belleza Integral,Salon de Belleza,General,Asunción,,"Ygatimi 1117 casi Hernandarias Asunción, Av. Ygatimi 1111, Asunción 1134, Paraguay",-25.2857027,-57.64846540000001,(021) 421 947,https://www.facebook.com/adelaspapy/,4.8,8,True,67,B,establishment|point_of_interest|spa,25,C
KLINIC Medicina Estética y Oculoplastia,Otros,General,Asunción,,"América 187 casi, Asunción 001207, Paraguay",-25.2910004,-57.5978927,0971 892298,,3.9,14,False,68,B,establishment|health|point_of_interest,25,C
Stefanie Medina Studio,Salon de Belleza,General,Asunción,,"Aparipy, Alto Paraná 1515, Asunción 001423, Paraguay",-25.3223994,-57.59902330000001,0991 652999,https://www.instagram.com/invites/contact/?i=1pt2uocy202gg&utm_content=3vlcr4r,5.0,17,True,72,A,beauty_salon|establishment|point_of_interest|spa,25,C
Jose Martinez Beauty,Peluqueria,General,Asunción,,"Paso De La Patria, &, Asunción 001416, Paraguay",-25.3020169,-57.57623270000001,0992 903078,https://instagram.com/josemartinez_beauty?igshid=MzRlODBiNWFlZA==,5.0,11,True,72,A,establishment|hair_care|point_of_interest,25,C
Pora beauty salon,Salon de Belleza,General,Luque,,"PFRW+F57, Pirizal, Luque 110917, Paraguay",-25.2587937,-57.50461199999999,0994 570369,,5.0,4,False,72,A,beauty_salon|establishment|point_of_interest,25,C
MUSA (MODA Y BELLEZA),Peluqueria,General,Luque,,"America, Luque 110917, Paraguay",-25.2560482,-57.4997329,0986 370705,https://www.instagram.com/musa.luque?igsh=dTF1dHh3eTZ2NWdu,5.0,7,True,67,B,establishment|hair_care|point_of_interest,25,C
Salón de Belleza L&M,Peluqueria,General,Luque,,"Teniente, Rojas Silva, Luque 110920, Paraguay",-25.2647395,-57.4871696,0991 757941,,5.0,4,False,72,A,establishment|hair_care|point_of_interest,25,C
mesoestetic Paraguay,Otros,General,Asunción,,"PC7C+3F4, Gonzalo Bulnes, Asunción 001411, Paraguay",-25.2873602,-57.5787892,0983 135300,http://www.mesoestetic.com.py/,5.0,4,True,35,C,establishment|point_of_interest|store,25,C
Mirabelle,Salon de Belleza,General,Asunción,,"Tte. Gregorio Narváez 1472, Asunción 001534, Paraguay",-25.2677114,-57.5868526,0993 575500,,5.0,4,False,72,A,beauty_salon|establishment|point_of_interest,25,C
Eco Cosmeticos Fernando Norte,Estetica/Facial,Perfumeria,Asunción,,"MFV8+GGJ, Av. Mariscal López, Asunción 110303, Paraguay",-25.3061627,-57.5337207,0976 108342,https://linktr.ee/ecocosmetico?utm_source=linktree_profile_share&ltsid=76d0f3c7-8f8c-454b-bdf9-dcb232ffe7af,5.0,2,True,35,C,establishment|point_of_interest|store,25,C
Peluquería 100% belleza,Peluqueria,General,Luque,,"1436194, Luque 110919, Paraguay",-25.2519164,-57.49522229999999,0981 485138,,5.0,3,False,72,A,establishment|hair_care|point_of_interest,25,C
Zonia Chaparro Hair & Beauty Salon,Salon de Belleza,General,Luque,,"General Genes, Luque 2060, Paraguay",-25.2642641,-57.485581,0981 163601,https://www.instagram.com/p/Cf1vKkdrXWg/?igshid=YmMyMTA2M2Y=,5.0,11,True,72,A,establishment|hair_care|point_of_interest,25,C
Panambi,Salon de Belleza,General,Luque,,"Cerro Cora, Luque 2060, Paraguay",-25.2681332,-57.4899084,0971 321011,https://instagram.com/panambi_luque?igshid=dnVxNndoOWRhbzAw&utm_source=qr,5.0,11,True,72,A,beauty_salon|establishment|point_of_interest,25,C
Peluquería lo de Liz,Peluqueria,General,Luque,,"Juan de mena c/ lapacho Cerca de Ips, entre la escuela Amistad, Luque 110928, Paraguay",-25.2809721,-57.4816523,0991 541970,https://www.facebook.com/690153347753320/posts/pfbid02e1uu35fjUrE61YPTQF2cDyWkJz6iH8gTHQhzAGS8tNpKgJJnofWcULB1EMDvYV3Sl/,4.8,19,True,72,A,establishment|hair_care|point_of_interest,25,C
Centro de Belleza Jovita,Salon de Belleza,General,Asunción,,"República de Siria 480-407, Asunción 001208, Paraguay",-25.2853114,-57.6052153,0981 788845,https://wa.me/595981788845,5.0,18,True,72,A,beauty_salon|establishment|hair_care|point_of_interest,25,C
HAIR EXTENSIONES PY,Peluqueria,General,Asunción,,"Padre Albert Miguel Rigual Fernando de la Mora, Asunción 2300, Paraguay",-25.3233941,-57.5689809,0972 597503,,5.0,3,False,72,A,beauty_salon|establishment|point_of_interest,25,C
Rs colorista,Peluqueria,General,Asunción,,"Dr. Noguez y, Asunción 1524, Paraguay",-25.275449,-57.54961240000001,0984 458498,,5.0,3,False,72,A,establishment|hair_care|point_of_interest,25,C
CABALLEROS Peluqueria & Barberia,Peluqueria,General,Luque,,"Eugenio A. Garay 448, Luque 110932, Paraguay",-25.2733965,-57.4959258,0976 667545,https://instagram.com/caballerosbarberia_py?utm_medium=copy_link,5.0,12,True,72,A,establishment|point_of_interest,25,C
Tattoo Flash Studio,Tatuajes/Piercing,General,Asunción,,"Tte. 2do. Alejandro Monges, Asunción 001507, Paraguay",-25.2445596,-57.552426,0986 517485,,5.0,9,False,70,A,establishment|point_of_interest,25,C
Nails by ali,Uñas/Nails,Salon Uñas,Luque,,"2060, Luque 2060, Paraguay",-25.278356,-57.4638706,0985 152339,,5.0,7,False,70,A,beauty_salon|establishment|point_of_interest|spa,25,C
Mundo Cosmeticos,Estetica/Facial,Perfumeria,Luque,,"Cerro Cora 375, Luque 110921, Paraguay",-25.2684598,-57.48750150000001,0983 777946,,4.9,7,False,70,A,establishment|point_of_interest|store,25,C
Jordison Tattoo,Tatuajes/Piercing,General,Luque,,"Sgto. Joaquín Espinola, Luque 110925, Paraguay",-25.2782356,-57.4735567,0991 358166,,5.0,6,False,70,A,establishment|point_of_interest,25,C
A STUDIO FEMENINO MASCULINO,Peluqueria,General,Luque,,"Balneario Camboriú, Luque 110921, Paraguay",-25.2682387,-57.48369779999999,0992 986050,,5.0,4,False,72,A,establishment|hair_care|point_of_interest,25,C
SOFÍA MARTÍNEZ MAKEUP - Maquilladora en Asunción y Cursos de Maquillaje en Asuncion,Maquillaje,General,Asunción,,"Amancio Gonzalez 226 c, Asunción 1312, Paraguay",-25.3157446,-57.6111096,0983 111951,https://www.instagram.com/sofiamartinezmakeup/,5.0,29,True,70,A,beauty_salon|establishment|point_of_interest,25,C
Angélica Lugo Brows,Salon de Belleza,General,Luque,,"Primavera, Luque 110921, Paraguay",-25.2707842,-57.474794,0986 689669,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest,25,C
"Sabrina 'Estética y Salon de Belleza""",Salon de Belleza,General,Asunción,,"Ramona Martínez y, Asunción 001512, Paraguay",-25.244991,-57.5810176,0971 696154,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest|spa,25,C
Laser Esthetics,Depilacion,Depilacion Laser,Asunción,,"Gral. Eugenio Alejandrino Garay y, Asunción 001411, Paraguay",-25.2898845,-57.58278889999999,0982 670463,https://laseresthetics.com.py/,4.8,19,True,45,C,establishment|point_of_interest|store,25,C
Piel+Sana,Otros,General,Asunción,,"Av. Dr. Guido Boggiani, Asunción 001416, Paraguay",-25.2983097,-57.57553759999999,0991 228140,https://www.pielmassana.com.py/,4.9,20,True,50,B,establishment|point_of_interest|store,25,C
Sala De Juegos - Hotel Guarani,Otros,General,Asunción,,"Oliva 3107, Asunción 001101, Paraguay",-25.2839785,-57.6349576,0972 189001,http://fb.com/juegos.hotelguarani.py,4.3,46,True,47,C,casino|establishment|point_of_interest,25,C
Piercings para todos (PPT),Tatuajes/Piercing,Piercing Studio,Asunción,,"Veteranos De La Guerra Del Chaco 184 casi, Asunción 001428, Paraguay",-25.3184727,-57.5740596,0972 500393,,5.0,11,False,75,A,establishment|jewelry_store|point_of_interest|store,25,C
Lash Harmony Beauty Concept - Mburucuya,Salon de Belleza,General,Asunción,,"Av. Santísima Trinidad 1696, Asunción 1521, Paraguay",-25.2669762,-57.56737349999999,0982 608068,https://www.instagram.com/harmonypy/,5.0,5,True,67,B,beauty_salon|establishment|point_of_interest,25,C
Mooie Beauty,Salon de Belleza,General,Luque,,"PG88+RGP, Luque 110904, Paraguay",-25.2370394,-57.4780222,0986 420516,https://instagram.com/mooie_py?igshid=MWI4MTIyMDE=,4.8,6,True,67,B,beauty_salon|establishment|point_of_interest|spa,25,C
IR BARBER SUPPLY,Barberia,General,Luque,,"Iturbe, Luque 0000, Paraguay",-25.2671037,-57.48780619999999,0991 786403,,5.0,7,False,75,A,establishment|point_of_interest,25,C
Nails by Rosy✨,Uñas/Nails,Salon Uñas,Luque,,"2060, Luque 2060, Paraguay",-25.2523748,-57.4739503,0986 520980,,5.0,10,False,75,A,beauty_salon|establishment|point_of_interest,25,C
Asunción Makeup,Maquillaje,General,Asunción,,"Enrique Solano López 956, Asunción 001205, Paraguay",-25.2812351,-57.60238870000001,0981 525734,,4.8,12,False,75,A,beauty_salon|establishment|point_of_interest,25,C
La Pelu de Sil..,Peluqueria,General,Asunción,,"Silvio Baez esquina, Asunción 001502, Paraguay",-25.2317486,-57.5621257,0981 190843,,5.0,2,False,72,A,establishment|hair_care|point_of_interest,25,C
Belleza en Uñas - Magali Ocampo,Uñas/Nails,Salon Uñas,Asunción,,"Sta. Rosa casi, Asunción 001535, Paraguay",-25.2786787,-57.5892994,0984 539599,,5.0,13,False,75,A,beauty_salon|establishment|point_of_interest,25,C
MOMENT0 MIO,Salon de Belleza,General,Luque,,"Rosario ESQUINA, Luque 110920, Paraguay",-25.2581503,-57.4897885,0994 319999,,5.0,2,False,72,A,beauty_salon|establishment|point_of_interest,25,C
Po Renda Luque,Salon de Belleza,General,Luque,,"Valeriano Zeballos e, Cerro Cora, Luque 0921, Paraguay",-25.2673797,-57.4898974,0987 226138,,5.0,3,False,72,A,beauty_salon|establishment|hair_care|point_of_interest,25,C
Rumi Paniagua Salon,Salon de Belleza,General,Asunción,,"Teniente Héctor Vera &, PC6H+F5C, Av. Gral. José de San Martín, Asunción 001409, Paraguay",-25.2888138,-57.5721151,0971 644723,,5.0,4,False,72,A,beauty_salon|establishment|point_of_interest,25,C
Salón de belleza Nilda,Peluqueria,General,Luque,,"Cañada del Carmen, casi, Lapacho 499, Luque 2060, Paraguay",-25.2808662,-57.532462,0983 333164,,5.0,1,False,72,A,establishment|hair_care|point_of_interest,25,C
Peluquería Eva Dulce Tentación,Peluqueria,General,Luque,,"Iturbe 164, Luque 2060, Paraguay",-25.2664255,-57.48992019999999,0992 780844,https://www.facebook.com/DulceTentacion.SPAyPeluqueria,4.9,9,True,67,B,establishment|hair_care|point_of_interest,25,C
Fusión,Salon de Belleza,General,Asunción,,"Av Boulevard Esq, Asunción 001503, Paraguay",-25.2376103,-57.56726159999999,0986 827777,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest,25,C
La Pelu de Tanya,Peluqueria,General,Luque,,"Digno García, Luque 110924, Paraguay",-25.2737325,-57.4701044,0992 428666,https://www.instagram.com/lapeludetanya/profilecard/?igsh=c3U5M29ybzc1ejBx,4.8,11,True,72,A,establishment|hair_care|point_of_interest,25,C
La Pelu De Perli,Peluqueria,General,Luque,,"Sta. Helena, Luque 110941, Paraguay",-25.3001753,-57.5239331,0982 443331,https://instagram.com/lapeludeperli?utm_medium=copy_link,4.9,15,True,72,A,establishment|hair_care|point_of_interest,25,C
ALANA FLEITAS STUDIO SUC LUQUE,Salon de Belleza,General,Luque,,"Gral. Bernardino Caballero 14, Luque 110932, Paraguay",-25.2685932,-57.49353809999999,0986 842238,,5.0,9,False,77,A,beauty_salon|establishment|point_of_interest|spa,25,C
DAB Estética Integral,Salon de Belleza,General,Asunción,,"Teniente Ramón Zabala 343 casi Capitán Elias Ayala, Asunción 001526, Paraguay",-25.277858,-57.5584356,0981 531909,https://www.facebook.com/dabestetica/,4.9,26,True,77,A,beauty_salon|establishment|hair_care|point_of_interest|spa,25,C
Depibelha,Salon de Belleza,General,Asunción,,"Epifanio Mendez Fleitas, Asunción 001427, Paraguay",-25.3213021,-57.5695273,0984 522774,,4.8,5,False,77,A,beauty_salon|establishment|hair_care|point_of_interest,25,C
Blend Studio Nails,Uñas/Nails,Salon Uñas,Luque,,"546, Luque 110921, Paraguay",-25.2663457,-57.48706989999999,0984 491829,,5.0,2,False,65,B,beauty_salon|establishment|point_of_interest,25,C
La perla Salon,Salon de Belleza,General,Luque,,"Rojas Silva &, PGM7+WW3, Av. Corrales, Luque 110920, Paraguay",-25.2652366,-57.4852172,0972 611566,,5.0,5,False,77,A,beauty_salon|establishment|point_of_interest,25,C
Minina Nails & Co,Uñas/Nails,Salon Uñas,Asunción,,"Av. Dr. Fernando de la Mora, Asunción 001312, Paraguay",-25.323398,-57.6020127,0987 208271,,5.0,3,False,65,B,beauty_salon|establishment|point_of_interest,25,C
Zenjoy Piercing Studio,Tatuajes/Piercing,Piercing Studio,Asunción,,"PC5C+CR2, Senador Huey Pierce Long, Asunción 001411, Paraguay",-25.2914932,-57.5779892,0982 285552,,5.0,2,False,65,B,establishment|jewelry_store|point_of_interest|store,25,C
Andrea Nails,Uñas/Nails,Salon Uñas,Asunción,,"Av. Dr. Fernando de la Mora 2480, Asunción 001314, Paraguay",-25.3281003,-57.59529670000001,0961 536767,https://www.instagram.com/andreaa_nailsss?igsh=NHJqbnEyb20ydHZh,4.9,11,True,65,B,beauty_salon|establishment|point_of_interest,25,C
Studio Seven PY,Salon de Belleza,General,Asunción,,"Capitan Ruiz Diaz de Melgarejo, Asunción 001420, Paraguay",-25.3054972,-57.57955939999999,0974 198620,,5.0,9,False,77,A,beauty_salon|establishment|hair_care|point_of_interest,25,C
Mónica Torres Nails Artist,Uñas/Nails,Salon Uñas,Luque,,"110914, Luque 2060, Paraguay",-25.2525174,-57.4836443,0971 779103,,5.0,3,False,65,B,beauty_salon|establishment|point_of_interest,25,C
Barbería Arias,Barberia,General,Luque,,"Espinillo, la amistad casi, Luque 2060, Paraguay",-25.2500673,-57.48715459999999,0984 383948,,5.0,6,False,75,A,establishment|point_of_interest,25,C
Arita Nails,Uñas/Nails,Salon Uñas,Luque,,"Ykuaroty c, Luque 2060, Paraguay",-25.2450966,-57.49397260000001,0984 845441,,5.0,1,False,65,B,establishment|point_of_interest|spa,25,C
Divas Make up Luque,Maquillaje,General,Luque,,"PGH6+V7W, Javier Bogarin, Luque 110930, Paraguay",-25.270271,-57.4893015,0986 101523,,4.8,4,False,65,B,establishment|hair_care|point_of_interest,25,C
CHEPORÃ MULTIMARCAS & PELUQUERIA,Peluqueria,General,Asunción,,"Tte. Jose Felix Lopez 905 y, Asunción 001428, Paraguay",-25.3275316,-57.5749505,0992 819715,,4.9,19,False,82,A,clothing_store|establishment|point_of_interest|store,25,C
AG Sthetic Center,Uñas/Nails,General,Asunción,,"Arquitecto Miguel Angel Alfaro 227, Asunción 001521, Paraguay",-25.266187,-57.565192,0971 111636,https://www.instagram.com/ag.stheticcenter/,5.0,7,True,60,B,establishment|point_of_interest|store,25,C
KTBQ TATTOOS,Tatuajes/Piercing,General,Luque,,"Las Residentas, Luque 110925, Paraguay",-25.2832054,-57.467818,0984 600995,,4.9,27,False,80,A,establishment|point_of_interest,25,C
By Cami Cejas & Pestañas,Pestañas/Cejas,General,Luque,,"Iturbe, Luque 110921, Paraguay",-25.2664623,-57.48979059999999,0992 863964,,4.9,29,False,80,A,beauty_salon|establishment|point_of_interest,25,C
Luna Piercing,Tatuajes/Piercing,Piercing Studio,Asunción,,"Independencia Nacional 317, Asunción 001101, Paraguay",-25.2829097,-57.63386849999999,0994 202024,,5.0,3,False,65,B,establishment|point_of_interest|store,25,C
Depilación Delicada,Salon de Belleza,General,Luque,,"America, &, Luque 110918, Paraguay",-25.2642399,-57.4992935,0987 124397,,5.0,7,False,77,A,beauty_salon|establishment|point_of_interest,25,C
Diadema Salón,Salon de Belleza,General,Luque,,"Barrio Luqueño, Luque 110930, Paraguay",-25.2734826,-57.4900372,0992 430025,,5.0,8,False,77,A,beauty_salon|establishment|point_of_interest,25,C
Christian Amarilla Beauty Salón,Salon de Belleza,General,Luque,,"5864PFJP+FG, Luque 110934, Paraguay",-25.2687841,-57.5137745,0994 213563,http://wa.me/595995213563,5.0,29,True,77,A,beauty_salon|establishment|point_of_interest,25,C
Bethania Micropigmentacion Labial,Salon de Belleza,General,Luque,,"MG4F+WF8, Luque 110209, Paraguay",-25.3427149,-57.4762966,0994 671269,https://www.instagram.com/betaniamicropigmentacion_?igsh=Yzh2eGQ0YXBuaGRh,5.0,1,True,62,B,beauty_salon|establishment|point_of_interest,25,C
Claribel Nails Luque,Uñas/Nails,Salon Uñas,Luque,,"Tuyuti 17, entre Pilar y, Luque 110917, Paraguay",-25.2638537,-57.49977060000001,0986 783936,https://www.instagram.com/claribelnailspy?igsh=b2Q2NzViaWttYm9x,4.8,9,True,60,B,beauty_salon|establishment|point_of_interest,25,C
